;;;;;;;;;;;;;;;;;;;;;;;TR Cartera;;farmacia;Carn Matilde;Hisenda 50 2;Devoluci¢ Hisenda;Ajunt. Arb£cies;Seguretat Social;;Pago ElCorteInglÇs;;;FeuVert;;Perruqueria;;SelfPrinting;Primark;Aldi;Action Girona;FeuVert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Moviments Despeses / Ingressos;;;;;;;;;;;;;T.Moneder;0;;;;;;;;restaurant;Carn. Arimany;IngrÇs Client;Xarrup Sou;Oncolliga;Ocaso;;Accions S&P500;;;IKEA mobles;;IngrÇs Casa;;Prolab;Sports Arb£cies;Novavenda;Aliexpress;IKEA mobles;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;BBVA;-2157;;;; ;;;;neteja;Carrefour;Pensi¢ no contributiva;Ingres Extra;PJ Isabel;Agents Comercials;;Accions NVIDIA;;;Back Market;;Retirada casa;;Pixarprinting;Woman Secret;Action Girona;El Corte InglÇs;Back Market;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ID_mov;Banc;FormaPago;Data;mes;any;import ingrÇs;Import cÖrrec;grup;Idcategoria;Idconcepte;Comentari;Columna1;;;La Caixa;102,28;;;;;;;;personal;Dia;Paga Extra Jordi;Cobro Banc;Lloguer Parking;;;TR Cashback;;;LIDL;;Transport;;Moldiber;Primark;IKEA menjar;Compra mïbil;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5792;BBVA;Däbit;28/11/2025;noviembre;2025;;4,40 ?;CÖrrec;menjar;Novavenda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5794;BBVA;Däbit;28/11/2025;noviembre;2025;;21,44 ?;CÖrrec;neteja;Clarel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5795;Efectiu;;29/11/2025;noviembre;2025;;6,26 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5796;BBVA;Compte;01/12/2025;diciembre;2025;;37,35 ?;CÖrrec;despesa_general;Endesa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5797;BBVA;Compte;30/11/2025;noviembre;2025;;50,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5798;BBVA;Compte;30/11/2025;noviembre;2025;;489,43 ?;CÖrrec;despesa_general;Hipoteca;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5799;BBVA;Compte;30/11/2025;noviembre;2025;;337,14 ?;CÖrrec;despesa_general;Crädit Cotxe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5800;Efectiu;;29/11/2025;noviembre;2025;;10,00 ?;CÖrrec;varis;Loteria;Penya Barcelonista;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5801;Efectiu;;29/11/2025;noviembre;2025;;32,00 ?;CÖrrec;restaurant;Restaurant;Dinar Wlaking. Joanet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5802;Efectiu;;30/11/2025;noviembre;2025;;6,00 ?;;varis;Curs;Unguents i tintures;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5803;Efectiu;;30/11/2025;noviembre;2025;;7,80 ?;CÖrrec;menjar;Plaáa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5804;Efectiu;;30/11/2025;noviembre;2025;;13,80 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5805;BBVA;Compte;01/12/2025;diciembre;2025;;27,54 ?;CÖrrec;asseguranáa;Ocaso;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5806;BBVA;Compte;01/12/2025;diciembre;2025;;90,28 ?;CÖrrec;despesa_general;Piscina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5807;BBVA;Compte;30/11/2025;noviembre;2025;15,28 ?;;IngrÇs;ingres_general;Cartera DP Petit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5808;BBVA;Compte;30/11/2025;noviembre;2025;42,01 ?;;IngrÇs;ingres_general;Cartera DP Gran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5809;BBVA;Däbit;01/12/2025;diciembre;2025;;31,92 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5810;BBVA;Däbit;01/12/2025;diciembre;2025;;11,15 ?;CÖrrec;menjar;Novavenda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5811;BBVA;Däbit;01/12/2025;diciembre;2025;;56,22 ?;CÖrrec;neteja;Atida;Cremes Isabel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5812;BBVA;Compte;02/12/2025;diciembre;2025;;220,50 ?;CÖrrec;despesa_general;PJ Isabel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5813;BBVA;Compte;02/12/2025;diciembre;2025;;21,62 ?;CÖrrec;asseguranáa;DP MP Mireia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5814;BBVA;Compte;02/12/2025;diciembre;2025;;16,00 ?;CÖrrec;asseguranáa;DP Morts Enric;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5815;BBVA;Compte;04/12/2025;diciembre;2025;;42,34 ?;CÖrrec;asseguranáa;BBVA Asseg. Casa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5816;Efectiu;;03/12/2025;diciembre;2025;;55,00 ?;CÖrrec;despesa_general;Lloguer Parking;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5817;Efectiu;;05/12/2025;diciembre;2025;;15,00 ?;CÖrrec;varis;Expectacles/Teatre;GimmnÖs Marat¢;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5818;Efectiu;;04/12/2025;diciembre;2025;;5,00 ?;CÖrrec;personal;Jordi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5819;Efectiu;;04/12/2025;diciembre;2025;;4,00 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5820;Efectiu;;04/12/2025;diciembre;2025;;3,50 ?;CÖrrec;menjar;Fruiteria Bayes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5821;BBVA;Däbit;03/12/2025;diciembre;2025;;14,81 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5822;BBVA;Däbit;03/12/2025;diciembre;2025;;1,49 ?;CÖrrec;neteja;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5823;BBVA;Däbit;04/12/2025;diciembre;2025;;2,40 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5824;BBVA;Däbit;04/12/2025;diciembre;2025;;17,70 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5825;BBVA;Compte;05/12/2025;diciembre;2025;;125,89 ?;op_banc;op_banc;Pago VISA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5826;BBVA;Däbit;05/12/2025;diciembre;2025;;30,94 ?;CÖrrec;gasolina;GasolinaAreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5827;BBVA;Däbit;05/12/2025;diciembre;2025;;18,07 ?;CÖrrec;menjar;Aldi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5828;BBVA;Däbit;05/12/2025;diciembre;2025;;2,95 ?;CÖrrec;Parallar;Aldi;Flor de pasqua;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5829;BBVA;Däbit;05/12/2025;diciembre;2025;;110,40 ?;CÖrrec;rebost;Peixeteria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5830;Efectiu;;06/12/2025;diciembre;2025;;10,00 ?;CÖrrec;menjar;Plaáa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5831;Efectiu;;06/12/2025;diciembre;2025;;20,00 ?;CÖrrec;roba;Altre roba;fira ti¢. Mitjons i pulsera;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5832;Efectiu;;06/12/2025;diciembre;2025;;8,00 ?;CÖrrec;varis;Expectacles/Teatre;fira ti¢. Crema + Creps;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5834;BBVA;Däbit;06/12/2025;diciembre;2025;;10,26 ?;CÖrrec;neteja;Clarel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5835;BBVA;Compte;08/12/2025;diciembre;2025;;50,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5836;BBVA;Compte;06/12/2025;diciembre;2025;;8,78 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5837;BBVA;Däbit;07/12/2025;diciembre;2025;;28,77 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5838;Efectiu;;08/12/2025;diciembre;2025;;30,00 ?;CÖrrec;menjar;Ous casolans;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5839;Efectiu;;07/12/2025;diciembre;2025;;4,64 ?;CÖrrec;menjar;Plaáa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5840;Efectiu;;07/12/2025;diciembre;2025;;10,30 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5841;BBVA;Däbit;07/12/2025;diciembre;2025;;5,00 ?;CÖrrec;varis;Expectacles/Teatre;fira ti¢;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5842;BBVA;VISA;27/11/2025;noviembre;2025;;-8,99 ?;CÖrrec;manteniment;Aliexpress;Abonament memïria RAM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5843;BBVA;VISA;27/11/2025;noviembre;2025;;-5,69 ?;CÖrrec;manteniment;Aliexpress;Abonament domïtica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5844;BBVA;VISA;05/12/2025;diciembre;2025;;32,98 ?;CÖrrec;Parallar;LIDL;estufa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5845;BBVA;VISA;11/12/2025;diciembre;2025;;-29,99 ?;CÖrrec;Parallar;LIDL;Devoluci¢ online. Grill;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5846;BBVA;Däbit;09/12/2025;diciembre;2025;;5,50 ?;CÖrrec;menjar;Plaáa;Fuet Espinelves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5847;BBVA;Däbit;10/12/2025;diciembre;2025;;12,09 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5848;BBVA;Däbit;11/12/2025;diciembre;2025;;2,40 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5849;BBVA;Däbit;11/12/2025;diciembre;2025;;104,80 ?;CÖrrec;roba;Sports Arb£cies;Caáadora Isa, xandall Jordi, sabtilles Enric;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5850;Efectiu;;10/12/2025;diciembre;2025;;6,85 ?;CÖrrec;menjar;Novavenda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5851;Efectiu;;11/12/2025;diciembre;2025;;1,60 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5852;Efectiu;;09/12/2025;diciembre;2025;;26,00 ?;CÖrrec;restaurant;Restaurant;esmorzar Espinelves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5853;Efectiu;;09/12/2025;diciembre;2025;;20,00 ?;CÖrrec;varis;Loteria;Espinelves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5854;Efectiu;;10/12/2025;diciembre;2025;;12,00 ?;CÖrrec;varis;Loteria;Creu Roja;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5855;Efectiu;;11/12/2025;diciembre;2025;;5,00 ?;CÖrrec;personal;Jordi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5856;LaCaixa;Compte;03/12/2025;diciembre;2025;;100,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5857;LaCaixa;Compte;04/12/2025;diciembre;2025;;29,23 ?;CÖrrec;despesa_general;Ajunt. Arb£cies;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5858;LaCaixa;Compte;08/12/2025;diciembre;2025;;100,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5859;BBVA;Compte;11/12/2025;diciembre;2025;;100,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5860;BBVA;Compte;12/12/2025;diciembre;2025;;38,95 ?;CÖrrec;despesa_general;Lowi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5861;BBVA;Däbit;12/12/2025;diciembre;2025;;10,10 ?;CÖrrec;restaurant;Bar;Al Grano .Palam¢s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5862;BBVA;Däbit;12/12/2025;diciembre;2025;;65,00 ?;CÖrrec;restaurant;Restaurant;Can Quel. Palam¢s;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5863;BBVA;Däbit;12/12/2025;diciembre;2025;;39,17 ?;CÖrrec;menjar;LIDL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5864;BBVA;Däbit;12/12/2025;diciembre;2025;;8,99 ?;CÖrrec;roba;LIDL;samarreta täcnica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5866;Efectiu;;12/12/2025;diciembre;2025;;1,50 ?;CÖrrec;neteja;Jysk;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5867;Efectiu;;12/12/2025;diciembre;2025;;1,79 ?;CÖrrec;menjar;Fruiteria Deepak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5868;Efectiu;;11/12/2025;diciembre;2025;;4,95 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5869;Efectiu;;12/12/2025;diciembre;2025;;52,00 ?;CÖrrec;proveidor;Prolab;Album Lidia Cerrillo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5870;BBVA;Däbit;14/12/2025;diciembre;2025;;13,92 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5872;BBVA;Däbit;15/12/2025;diciembre;2025;;13,46 ?;CÖrrec;neteja;Clarel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5873;Efectiu;;14/12/2025;diciembre;2025;;8,50 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5874;Efectiu;;14/12/2025;diciembre;2025;;8,30 ?;CÖrrec;menjar;Plaáa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5875;Efectiu;;14/12/2025;diciembre;2025;;4,47 ?;CÖrrec;menjar;Fruiterra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5876;BBVA;Däbit;16/12/2025;diciembre;2025;;34,00 ?;CÖrrec;varis;Perruqueria;Jordi i Enric;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5877;BBVA;Däbit;15/12/2025;diciembre;2025;;13,33 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5878;BBVA;Däbit;17/12/2025;diciembre;2025;;19,31 ?;CÖrrec;menjar;Novavenda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5879;BBVA;Däbit;17/12/2025;diciembre;2025;;1,13 ?;CÖrrec;neteja;Novavenda;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5880;BBVA;Compte;18/12/2025;diciembre;2025;18,00 ?;;IngrÇs;ingres_extra;Feina Foto;Felicitacions NatÖlia Bonilla;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5881;BBVA;Compte;18/12/2025;diciembre;2025;;40,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5882;BBVA;Däbit;18/12/2025;diciembre;2025;;38,55 ?;CÖrrec;gasolina;GasolinaAreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5883;BBVA;Compte;18/12/2025;diciembre;2025;334,90 ?;;IngrÇs;ingres_extra;Subvenci¢;B¢ social energätic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5884;BBVA;Däbit;18/12/2025;diciembre;2025;;6,55 ?;CÖrrec;varis;Parking;Girona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5885;BBVA;Däbit;18/12/2025;diciembre;2025;;66,60 ?;CÖrrec;restaurant;Restaurant;Tokio Tepanyaki. Girona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5886;BBVA;Däbit;18/12/2025;diciembre;2025;;22,40 ?;CÖrrec;restaurant;Restaurant;Cookies Girona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5887;Efectiu;;18/12/2025;diciembre;2025;;17,00 ?;CÖrrec;buta;ButÖ reparto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5888;Efectiu;;17/12/2025;diciembre;2025;;3,88 ?;CÖrrec;menjar;Fruiterra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5889;Efectiu;;18/12/2025;diciembre;2025;;2,40 ?;CÖrrec;menjar;Fruiteria Deepak;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5890;Efectiu;;18/12/2025;diciembre;2025;;10,60 ?;CÖrrec;menjar;Pa i pastisseria;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5891;Efectiu;;18/12/2025;diciembre;2025;;9,10 ?;CÖrrec;manteniment;Xino Sta.Coloma;Xino Girona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5892;LaCaixa;Compte;20/12/2025;diciembre;2025;;200,00 ?;op_banc;op_banc;TraspÖs comptes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5893;BBVA;Däbit;20/12/2025;diciembre;2025;;34,68 ?;CÖrrec;menjar;Can Rinsa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5894;BBVA;Däbit;19/12/2025;diciembre;2025;;34,07 ?;CÖrrec;menjar;BonPreu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5895;BBVA;Däbit;20/12/2025;diciembre;2025;;1,92 ?;CÖrrec;menjar;Poste Valls.Arb£cies;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5896;BBVA;Däbit;19/12/2025;diciembre;2025;;19,12 ?;CÖrrec;gasolina;GasolinaAreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5897;BBVA;Däbit;19/12/2025;diciembre;2025;;32,45 ?;CÖrrec;roba;Sports Arb£cies;Pantal¢ Berna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5898;BBVA;Däbit;20/12/2025;diciembre;2025;;29,08 ?;CÖrrec;menjar;AreaGuissona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5899;BBVA;Däbit;20/12/2025;diciembre;2025;;2,31 ?;CÖrrec;menjar;Fruiterra;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5900;Efectiu;;20/12/2025;diciembre;2025;;14,40 ?;CÖrrec;menjar;Dia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5901;BBVA;Däbit;21/12/2025;diciembre;2025;;20,00 ?;CÖrrec;gasolina;Gasolina altres;Autopista;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5902;BBVA;Däbit;21/12/2025;diciembre;2025;;41,00 ?;CÖrrec;restaurant;Restaurant;La buena Pita. La Torre;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5903;BBVA;Däbit;22/12/2025;diciembre;2025;;104,34 ?;CÖrrec;menjar;Mercadona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5904;BBVA;Däbit;22/12/2025;diciembre;2025;;5,75 ?;CÖrrec;neteja;Mercadona;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;5905;BBVA;Däbit;22/12/2025;diciembre;2025;;14,33 ?;CÖrrec;menjar;Mas&Mas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
