ID_mov;Banc;FormaPago;Data;mes;any;import ingr‚s;Import c…rrec;grup;Idcategoria;Idconcepte;Comentari;mes_lower
460;LaCaixa;Compte;26/10/2021;octubre;2021;164.48;0.0;Ingr‚s;ingres_general;Complement Generalitat;;octubre
461;BBVA;DŠbit;27/10/2021;octubre;2021;0.0;15.54;C…rrec;menjar;Altres menjar;Super.Venezia;octubre
462;BBVA;DŠbit;27/10/2021;octubre;2021;0.0;3.84;C…rrec;varis;Autopista;Vallvidrera;octubre
463;BBVA;Compte;28/10/2021;octubre;2021;600.0;0.0;op_banc;op_banc;Trasp…s comptes;;octubre
464;BBVA;Compte;28/10/2021;octubre;2021;0.0;0.0;op_banc;op_banc;Trasp…s comptes;;octubre
465;LaCaixa;Compte;28/10/2021;octubre;2021;0.0;600.0;op_banc;op_banc;Trasp…s comptes;;octubre
466;BBVA;Compte;29/10/2021;octubre;2021;29.64;0.0;Ingr‚s;ingres_general;Cartera DP Petit;;octubre
467;BBVA;Compte;29/10/2021;octubre;2021;55.47;0.0;Ingr‚s;ingres_general;Cartera DP Gran;;octubre
468;BBVA;Compte;02/11/2021;noviembre;2021;0.0;199.31;C…rrec;despesa_general;PrŠstec cotxe;;noviembre
469;BBVA;Compte;02/11/2021;noviembre;2021;0.0;472.91;C…rrec;despesa_general;Hipoteca;;noviembre
470;BBVA;DŠbit;02/11/2021;noviembre;2021;0.0;7.57;C…rrec;farmacia;Farm…cia;;noviembre
471;BBVA;Compte;02/11/2021;noviembre;2021;0.0;21.02;C…rrec;asseguran‡a;Ocaso;;noviembre
472;BBVA;Compte;02/11/2021;noviembre;2021;0.0;28.0;C…rrec;despesa_general;Piscina;;noviembre
473;BBVA;Compte;02/11/2021;noviembre;2021;0.0;100.0;C…rrec;despesa_general;Targeta IKEA;;noviembre
474;BBVA;Compte;02/11/2021;noviembre;2021;0.0;67.73;C…rrec;despesa_general;Endesa;;noviembre
475;BBVA;Compte;03/11/2021;noviembre;2021;0.0;10.0;C…rrec;asseguran‡a;Agents Comercials;;noviembre
476;BBVA;DŠbit;03/11/2021;noviembre;2021;0.0;40.0;C…rrec;gasolina;GasolinaAreaGuissona;;noviembre
477;BBVA;DŠbit;03/11/2021;noviembre;2021;0.0;6.23;C…rrec;menjar;Fruiteria;;noviembre
478;BBVA;Compte;04/11/2021;noviembre;2021;0.0;27.82;C…rrec;asseguran‡a;BBVA Asseg. Casa;;noviembre
479;BBVA;Compte;04/11/2021;noviembre;2021;0.0;31.82;C…rrec;despesa_general;Masm•vil;;noviembre
480;BBVA;Compte;04/11/2021;noviembre;2021;0.0;11.85;C…rrec;asseguran‡a;DP Morts Enric;;noviembre
481;BBVA;Compte;04/11/2021;noviembre;2021;0.0;22.5;C…rrec;asseguran‡a;DP MP Mireia;;noviembre
482;BBVA;Compte;04/11/2021;noviembre;2021;0.0;19.2;C…rrec;asseguran‡a;DP Especialistes Mireia;;noviembre
483;BBVA;Compte;05/11/2021;noviembre;2021;200.0;0.0;op_banc;op_banc;Trasp…s comptes;;noviembre
484;BBVA;Compte;05/11/2021;noviembre;2021;0.0;204.25;op_banc;op_banc;Pago VISA;;noviembre
485;BBVA;Compte;08/11/2021;noviembre;2021;451.92;0.0;Ingr‚s;ingres_general;Abonament Ajuda Isabel;;noviembre
486;BBVA;Compte;08/11/2021;noviembre;2021;451.92;0.0;Ingr‚s;ingres_general;Abonament Ajuda Enric;;noviembre
487;BBVA;DŠbit;08/11/2021;noviembre;2021;0.0;9.52;C…rrec;menjar;Dia;;noviembre
488;BBVA;Compte;10/11/2021;noviembre;2021;0.0;299.48;C…rrec;proveidor;Trama;Calendaris Pepe;noviembre
489;BBVA;Compte;10/11/2021;noviembre;2021;0.0;54.46;C…rrec;despesa_general;Aigua;;noviembre
490;BBVA;DŠbit;10/11/2021;noviembre;2021;0.0;7.06;C…rrec;menjar;Dia;;noviembre
491;BBVA;DŠbit;10/11/2021;noviembre;2021;0.0;5.22;C…rrec;menjar;Dia;;noviembre
492;LaCaixa;Compte;10/11/2021;noviembre;2021;0.0;47.27;C…rrec;despesa_general;Ajunt. Arb£cies;;noviembre
493;Efectiu;;10/11/2021;noviembre;2021;500.0;0.0;Ingr‚s;ingres_extra;Feina Horeca;Calendaris Pepe;noviembre
494;BBVA;Compte;11/11/2021;noviembre;2021;20.0;0.0;Ingr‚s;ingres_extra;Feina Foto;;noviembre
495;Efectiu;;11/11/2021;noviembre;2021;20.0;0.0;Ingr‚s;ingres_extra;Feina Foto;Carme Elias;noviembre
496;BBVA;DŠbit;15/11/2021;noviembre;2021;0.0;16.08;C…rrec;menjar;AreaGuissona;Carme Elias;noviembre
497;BBVA;DŠbit;15/11/2021;noviembre;2021;0.0;12.86;C…rrec;menjar;Dia;;noviembre
498;BBVA;DŠbit;15/11/2021;noviembre;2021;0.0;23.28;C…rrec;menjar;Carrefour;;noviembre
499;BBVA;DŠbit;15/11/2021;noviembre;2021;0.0;1.66;C…rrec;farmacia;Farm…cia;;noviembre
500;Efectiu;;15/11/2021;noviembre;2021;12.5;0.0;Ingr‚s;ingres_extra;Feina Foto;Olga Coris;noviembre
501;BBVA;Compte;16/11/2021;noviembre;2021;0.0;30.0;C…rrec;despesa_general;Gestoria BBVA;;noviembre
