IdCompra;data;mes;any;super;familia;article;pes;quantitat;preuUnit;prom;totLinea;IdDespesa;descompte;rebost
265;26/10/2023;octubre;2023;AreaGuissona;fruita;Ra‹m ;0;1;2,1;0;2,1;2794;;
266;26/10/2023;octubre;2023;AreaGuissona;lactics;Nata liq.;0;1;0,7;0;0,7;2794;;
267;26/10/2023;octubre;2023;AreaGuissona;fruita;Codonyat;0;1;1,79;0;1,79;2794;;
268;26/10/2023;octubre;2023;AreaGuissona;carn;Pit pollastre;0;1;1,69;0;1,69;2794;;
269;26/10/2023;octubre;2023;Clarel;neteja;Oral B;0;2;3,19;1,6;4,78;2795;;rebost
270;26/10/2023;octubre;2023;Clarel;neteja;Xamp£;0;1;4,19;2,93;1,26;2795;;rebost
271;26/10/2023;octubre;2023;Clarel;neteja;Condicionador;0;1;4,19;0;4,19;2795;;
272;26/10/2023;octubre;2023;Clarel;neteja;Somat;0;2;9,99;6,99;12,99;2795;;rebost
273;26/10/2023;octubre;2023;Clarel;neteja;Mascareta;x3;1;5,99;1,8;4,19;2795;3,2;
274;26/10/2023;octubre;2023;Pa i pastisseria;pa;Baguet;0;1;2,1;0;2,1;2798;;
275;26/10/2023;octubre;2023;Fruiteria Deepak;verdura;Tot junt;0;1;1,95;0;1,95;2799;;
276;28/10/2023;octubre;2023;Dia;begudes;Cocacola 0 ll.;0;12;0,82;0,72;9,12;2805;;rebost
277;28/10/2023;octubre;2023;Dia;xocolata;Xocolata Llet;0;2;1,39;0,7;2,08;2805;;
278;28/10/2023;octubre;2023;Dia;carn;Conill;575;1;5,74;0,86;4,88;2805;;
279;28/10/2023;octubre;2023;Dia;fruita;Poma;0;1;1,99;0,6;1,39;2805;;
280;28/10/2023;octubre;2023;Dia;verdura;Carbassa;1140;1;1,7;0;1,7;2805;;
281;28/10/2023;octubre;2023;Dia;fruita;Pl…tan;895;1;1,33;0;1,33;2805;;
282;28/10/2023;octubre;2023;Dia;lactics;Formatge Llesq.;0;2;1,85;0,74;2,96;2805;;
283;28/10/2023;octubre;2023;Dia;fruita;Llimona;0;1;1,59;0,4;1,19;2805;;
284;28/10/2023;octubre;2023;Dia;verdura;Xampiny¢;0;1;1,25;0,26;0,99;2805;;
285;28/10/2023;octubre;2023;Dia;carn;Pit pollastre;0;1;2,29;0,46;1,83;2805;;
286;28/10/2023;octubre;2023;Dia;carn;Bacon;0;2;1,99;0,8;3,18;2805;;
287;28/10/2023;octubre;2023;Dia;verdura;Patata;4000;1;5,19;1,7;3,49;2805;5;
288;29/10/2023;octubre;2023;Fruiteria Bayes;verdura;Tot junt;0;1;4,2;0;4,2;2807;;
289;29/10/2023;octubre;2023;Fruiteria Deepak;verdura;Tot junt;0;1;5,93;0;5,93;2808;;
290;30/10/2023;octubre;2023;BonPreu;extres;Muesli 500gr.;0;2;1,95;0;3,9;2811;;
291;30/10/2023;octubre;2023;BonPreu;lactics;Iogurt n. Danone;0;1;1;0;1;2811;;
292;30/10/2023;octubre;2023;BonPreu;xocolata;Xocolata Llet;x3;1;3,29;0;3,29;2811;;
293;30/10/2023;octubre;2023;BonPreu;carn;Foie Gras;0;2;2,25;1,13;3,37;2811;;
294;30/10/2023;octubre;2023;BonPreu;esmorzar;Crackers;0;1;1,19;0;1,19;2811;;
295;30/10/2023;octubre;2023;BonPreu;verdura;Esp…rrec;0;1;2,39;0,72;1,67;2811;;
296;30/10/2023;octubre;2023;BonPreu;peix;Cloisses;0;1;1,79;0;1,79;2811;;
297;30/10/2023;octubre;2023;BonPreu;congelats;Pizza;0;2;3,79;5;2,58;2811;;
298;30/10/2023;octubre;2023;BonPreu;begudes;Cervesa ll.;0;1;3,67;0;3,67;2811;;
299;30/10/2023;octubre;2023;BonPreu;extres;Gelat;0;1;6,99;3,25;3,74;2811;;
300;30/10/2023;octubre;2023;BonPreu;carn;Filet pollastre;288;1;2,76;0;2,76;2811;;
301;31/10/2023;octubre;2023;Novavenda;pa;Baguet;0;1;0,65;0;0,65;2819;;
302;31/10/2023;octubre;2023;Novavenda;verdura;Quinoa;0;1;1,8;0;1,8;2819;;
303;31/10/2023;octubre;2023;Novavenda;fruita;Pl…tan;0;1;2,25;0;2,25;2819;;
304;31/10/2023;octubre;2023;Novavenda;verdura;Xampiny¢;0;1;0,29;0;0,29;2819;;
305;02/11/2023;noviembre;2023;Can Rinsa;carn;Tot junt;0;1;23,67;0;23,67;2822;;
306;02/11/2023;noviembre;2023;Dia;verdura;Enciam;0;1;0,99;0;0,99;2823;;
307;02/11/2023;noviembre;2023;Dia;fruita;Pl…tan;950;1;1,42;0;1,42;2823;;
308;02/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;x3;1;3,59;0;3,59;2823;;
309;02/11/2023;noviembre;2023;Dia;llaunes;Blat de moro;0;1;1,19;0;1,19;2823;;
310;02/11/2023;noviembre;2023;Dia;verdura;Canonges;0;1;1,05;0;1,05;2823;;
311;02/11/2023;noviembre;2023;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;2823;;
312;02/11/2023;noviembre;2023;Dia;lactics;Formatge tall;0;1;2,85;0,71;2,14;2823;;
313;02/11/2023;noviembre;2023;Dia;verdura;Tom…quet;215;1;0,64;0;0,64;2823;;
314;01/11/2023;noviembre;2023;Pa i pastisseria;pa;Postres;0;1;15,35;0;15,35;2824;;
315;02/11/2023;noviembre;2023;Pa i pastisseria;pa;Baguet;0;1;1,8;0;1,8;2825;;
316;02/11/2023;noviembre;2023;Dia;fruita;Pl…tan;995;1;1,48;0;1,48;2830;;
317;02/11/2023;noviembre;2023;Dia;pa;Baguet;0;1;0,54;0;0,54;2830;;
318;02/11/2023;noviembre;2023;Dia;pa;Base pizza;0;1;0,87;0;0,87;2830;;
319;02/11/2023;noviembre;2023;Dia;pa;Hojaldre;0;1;1,25;0;1,25;2830;;
320;02/11/2023;noviembre;2023;Dia;lactics;Llet condensada;0;1;1,34;0,25;1,09;2830;;
321;02/11/2023;noviembre;2023;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;2830;;
322;02/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;0;1;1,39;0,21;1,18;2830;;
323;02/11/2023;noviembre;2023;Dia;extres;Patates bossa;0;1;1,29;0;1,29;2830;;
324;03/11/2023;noviembre;2023;Novavenda;b…sics;Arr•s;0;1;1,45;0;1,45;2835;;
325;03/11/2023;noviembre;2023;Novavenda;lactics;Iogurt n. Danone;x8;1;1,89;0;1,89;2835;;
326;03/11/2023;noviembre;2023;Novavenda;llaunes;Pebrot piquillo;0;1;1,99;0;1,99;2835;;
327;03/11/2023;noviembre;2023;Novavenda;extres;Nocilla;0;1;2,9;0,45;2,45;2835;;
328;03/11/2023;noviembre;2023;Novavenda;extres;Pipes Tijuana;0;2;1,53;0;3,06;2835;;
329;03/11/2023;noviembre;2023;Novavenda;llaunes;Blat de moro;0;1;0,99;0;0,99;2835;;
330;03/11/2023;noviembre;2023;Novavenda;neteja;Suavitzant;0;1;2,3;0,32;1,98;2835;;
331;03/11/2023;noviembre;2023;Novavenda;llaunes;Mongetes;0;1;1,19;0,3;0,89;2835;;
332;03/11/2023;noviembre;2023;Novavenda;llaunes;Llenties;0;1;1,19;0,3;0,89;2835;;
333;03/11/2023;noviembre;2023;Novavenda;llaunes;tonyina;CUCA;4;2,35;1,44;7,96;2835;;
334;03/11/2023;noviembre;2023;Novavenda;xocolata;Coulant Xoco;0;1;2,9;0,92;1,98;2835;;
335;03/11/2023;noviembre;2023;Novavenda;xocolata;Xocolata Llet;0;2;1,95;0,8;3,1;2835;;
336;03/11/2023;noviembre;2023;Novavenda;xocolata;Xocolata Llet;0;2;1,32;0,76;1,88;2835;;
337;04/11/2023;noviembre;2023;AreaGuissona;esmorzar;Galetes;0;1;4,99;0;4,99;2837;;
338;04/11/2023;noviembre;2023;AreaGuissona;verdura;Tom…quet p…;0;1;2,8;0;2,8;2837;;
339;04/11/2023;noviembre;2023;AreaGuissona;xocolata;Xocolata Llet;0;1;0,95;0;0,95;2837;;
340;04/11/2023;noviembre;2023;AreaGuissona;verdura;Cocktel amanida;0;1;0,95;0;0,95;2837;;
341;04/11/2023;noviembre;2023;AreaGuissona;b…sics;Arr•s;0;1;1,6;0;1,6;2837;;
342;04/11/2023;noviembre;2023;AreaGuissona;pa;Fajitas;0;1;1,2;0;1,2;2837;;
343;06/11/2023;noviembre;2023;Dia;lactics;Llet 1,5l;0;1;1,14;0,05;1,09;2844;;
344;06/11/2023;noviembre;2023;Dia;lactics;Llet 1,5l;0;1;1,34;0,25;1,09;2844;;
345;06/11/2023;noviembre;2023;Dia;pa;Baguet;0;1;0,54;0;0,54;2844;;
346;06/11/2023;noviembre;2023;Dia;b…sics;Sopa sobre;0;1;0,59;0;0,59;2844;;
347;06/11/2023;noviembre;2023;Dia;pa;Pa motlle;0;1;1,39;0,35;1,04;2844;;
348;06/11/2023;noviembre;2023;Dia;carn;Pernil cuit llesq.;0;1;1,99;0,5;1,49;2844;;
349;07/11/2023;noviembre;2023;Novavenda;extres;Bossa compra;0;1;0,08;0;0,08;2849;;
350;07/11/2023;noviembre;2023;Novavenda;fruita;Caquis;0;1;1,5;0;1,5;2849;;
351;07/11/2023;noviembre;2023;Novavenda;lactics;Iogurt n. Danone;x8;1;1,89;0;1,89;2849;;
352;07/11/2023;noviembre;2023;Novavenda;xocolata;Xocolata Llet;0;2;0,97;0;1,94;2849;;
353;07/11/2023;noviembre;2023;Novavenda;extres;Pipes Tijuana;0;1;1,53;0;1,53;2849;;
354;07/11/2023;noviembre;2023;Novavenda;pa;Baguet;0;1;1,39;0;1,39;2849;;
355;07/11/2023;noviembre;2023;Novavenda;xocolata;Xocolata Llet;negra;1;1,45;0;1,45;2849;;
356;07/11/2023;noviembre;2023;Novavenda;begudes;Camamilla;0;1;1,42;0;1,42;2849;;
357;08/11/2023;noviembre;2023;Dia;lactics;Llet 1,5l;0;1;1,78;0;1,78;2850;;
358;08/11/2023;noviembre;2023;Dia;verdura;Patata;0;1;5,19;1,7;3,49;2850;;
359;08/11/2023;noviembre;2023;Dia;pa;Barra integral;0;1;0,65;0;0,65;2850;;
360;08/11/2023;noviembre;2023;Dia;neteja;Gel bany;0;1;1,45;0;1,45;2850;;
361;08/11/2023;noviembre;2023;Dia;fruita;Pl…tan;835;1;0,99;0;0,99;2850;;
362;08/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;0;1;1,39;0,21;1,18;2850;;
363;08/11/2023;noviembre;2023;Dia;extres;Bolleria;napolitana;1;0,75;0;0,75;2850;;
364;10/11/2023;noviembre;2023;Dia;llaunes;tonyina;0;4;1,89;0;7,56;2855;;rebost
365;10/11/2023;noviembre;2023;Dia;carn;Pit pollastre;0;1;2,35;0,54;1,81;2855;;
366;10/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;negra;1;1,5;0;1,5;2855;;
367;10/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;0;2;2,69;1,88;3,5;2855;;
368;10/11/2023;noviembre;2023;Dia;lactics;Llet 1,5l;0;2;1,78;0;3,56;2855;;
369;10/11/2023;noviembre;2023;Dia;carn;Pernil cuit llesq.;0;1;1,99;0,5;1,49;2855;;
370;10/11/2023;noviembre;2023;Dia;verdura;Espinacs;0;1;1,3;0,45;0,85;2855;;
371;10/11/2023;noviembre;2023;Dia;lactics;Formatge Llesq.;0;1;1,75;0;1,75;2855;;
372;10/11/2023;noviembre;2023;Dia;fruita;Pl…tan;865;1;1,03;0;1,03;2855;;
373;10/11/2023;noviembre;2023;Dia;b…sics;Mel;0;1;4,95;0;4,95;2855;;
374;10/11/2023;noviembre;2023;Dia;extres;Melmelada;0;1;2,35;0;2,35;2855;;
375;10/11/2023;noviembre;2023;Dia;lactics;Iogurt n. Danone;0;2;1;0;2;2855;;
376;10/11/2023;noviembre;2023;Dia;neteja;Abrillantador;0;1;1,69;0;1,69;2855;;
377;10/11/2023;noviembre;2023;Dia;llaunes;Pebrot piquillo;0;1;1,45;0;1,45;2855;;
378;10/11/2023;noviembre;2023;Dia;lactics;Formatge ratllat;0;1;1,65;0;1,65;2855;;
379;12/11/2023;noviembre;2023;Pla‡a;verdura;Tot junt;0;1;9,6;0;9,6;2858;;
380;12/11/2023;noviembre;2023;Fruiteria Deepak;verdura;Tot junt;0;1;3,77;0;3,77;2859;;
381;13/11/2023;noviembre;2023;Dia;lactics;Llet 1,5l;0;1;1,55;0;1,55;2865;;
382;13/11/2023;noviembre;2023;Dia;fruita;Pl…tan;955;1;1,14;0;1,14;2865;;
383;13/11/2023;noviembre;2023;Dia;extres;Bossa compra;0;1;0,17;0;0,17;2865;;
384;13/11/2023;noviembre;2023;Dia;pa;Barra 1/4;0;1;0,48;0;0,48;2865;;
385;13/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;0;2;2,69;1,88;3,5;2865;;
386;13/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;Bombons;1;4,15;1,46;2,69;2865;;
387;13/11/2023;noviembre;2023;Dia;carn;Foie Gras;0;1;1,99;0,5;1,49;2865;;
388;13/11/2023;noviembre;2023;Dia;congelats;Pizza;0;2;3,79;0;7,58;2865;;
389;13/11/2023;noviembre;2023;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;2865;;
390;15/11/2023;noviembre;2023;LIDL;begudes;Nescaf‚ ;0;1;6,65;0;6,65;2866;;
391;15/11/2023;noviembre;2023;LIDL;esmorzar;Crackers;0;2;1,19;0;2,38;2866;;
392;15/11/2023;noviembre;2023;LIDL;xocolata;Xocolata Llet;0;3;0,99;0;2,97;2866;;
393;15/11/2023;noviembre;2023;LIDL;xocolata;Xocolata Llet;negra;1;1,89;0;1,89;2866;;
394;15/11/2023;noviembre;2023;LIDL;begudes;Cocacola 0 ll.;0;12;0,82;0;9,84;2866;;rebost
395;15/11/2023;noviembre;2023;LIDL;neteja;Tovallons;0;1;1,25;0;1,25;2866;;
396;15/11/2023;noviembre;2023;LIDL;extres;Muesli 500gr.;0;2;2,39;0;4,78;2866;;
397;15/11/2023;noviembre;2023;LIDL;b…sics;Arr•s;brillante;1;1,99;0;1,99;2866;;
398;15/11/2023;noviembre;2023;LIDL;neteja;Abrillantador;0;1;1,55;0;1,55;2866;;
399;15/11/2023;noviembre;2023;LIDL;lactics;Formatge tall;racklette;2;4,25;0;8,5;2866;;
400;15/11/2023;noviembre;2023;LIDL;lactics;Formatge ratllat;0;1;1,85;0;1,85;2866;;
401;15/11/2023;noviembre;2023;LIDL;carn;Mortadela ;0;1;1,75;0;1,75;2866;;
402;15/11/2023;noviembre;2023;LIDL;lactics;Formatge tall;semi;1;3,09;0;3,09;2866;;
403;15/11/2023;noviembre;2023;LIDL;extres;Patates bossa;0;1;1,29;0;1,29;2866;;
404;15/11/2023;noviembre;2023;LIDL;begudes;Suc;0;1;1,79;0;1,79;2866;;
405;15/11/2023;noviembre;2023;LIDL;carn;Foie Gras;0;1;1,79;0;1,79;2866;;
406;15/11/2023;noviembre;2023;LIDL;verdura;Xampiny¢;0;1;1,19;0;1,19;2866;;
407;15/11/2023;noviembre;2023;LIDL;lactics;Formatge tall;brie;1;1,55;0;1,55;2866;;
408;15/11/2023;noviembre;2023;Mercadona;peix;Musclo;0;1;3,2;0;3,2;2869;;
409;15/11/2023;noviembre;2023;Mercadona;llaunes;tomate freg.;0;1;1,2;0;1,2;2869;;
410;15/11/2023;noviembre;2023;Mercadona;neteja;Renta roba;0;1;3,5;0;3,5;2869;;
411;15/11/2023;noviembre;2023;Mercadona;fruita;Fruits vermells;0;1;1,54;0;1,54;2869;;
412;15/11/2023;noviembre;2023;Mercadona;llaunes;Blat de moro;0;1;1,25;0;1,25;2869;;
413;15/11/2023;noviembre;2023;Mercadona;pa;Fajitas;0;1;1,3;0;1,3;2869;;
414;15/11/2023;noviembre;2023;Mercadona;neteja;Paper water;0;1;2,25;0;2,25;2869;;
415;15/11/2023;noviembre;2023;Mercadona;b…sics;Sucre;0;1;1,45;0;1,45;2869;;
416;15/11/2023;noviembre;2023;Mercadona;oli;Olives verdes;0;1;2,1;0;2,1;2869;;
417;15/11/2023;noviembre;2023;Mercadona;lactics;Iogurt n. Danone;x6;1;1,05;0;1,05;2869;;
418;15/11/2023;noviembre;2023;Mercadona;begudes;Camamilla;0;1;0,6;0;0,6;2869;;
419;15/11/2023;noviembre;2023;Mercadona;neteja;Perfumador;0;2;3,15;0;6,3;2869;;
420;15/11/2023;noviembre;2023;Mercadona;pa;Pa ratllat;0;1;1,85;0;1,85;2869;;
421;15/11/2023;noviembre;2023;Mercadona;xocolata;Xocolata Llet;0;2;1;0;2;2869;;
422;15/11/2023;noviembre;2023;Mercadona;begudes;T‚ jengibre;0;1;1,35;0;1,35;2869;;
423;15/11/2023;noviembre;2023;Mercadona;begudes;Dormir b‚;0;2;1,05;0;2,1;2869;;
424;15/11/2023;noviembre;2023;Mercadona;esmorzar;Galetes;0;1;1,6;0;1,6;2869;;
425;15/11/2023;noviembre;2023;Mercadona;verdura;Canonges;0;1;1,14;0;1,14;2869;;
426;15/11/2023;noviembre;2023;Mercadona;extres;Crispetes;0;1;1,7;0;1,7;2869;;
427;15/11/2023;noviembre;2023;Mercadona;neteja;Ambientador;0;1;1,25;0;1,25;2869;;
428;15/11/2023;noviembre;2023;Mercadona;verdura;End¡via;0;1;1,32;0;1,32;2869;;
429;15/11/2023;noviembre;2023;Mercadona;pa;P… 1/2 Kg;0;1;2,1;0;2,1;2869;;
430;15/11/2023;noviembre;2023;Mercadona;xocolata;Xocolata Llet;0;1;1,9;0;1,9;2869;;
431;15/11/2023;noviembre;2023;Mercadona;lactics;Crema Llet avellana;0;1;2,9;0;2,9;2869;;
432;15/11/2023;noviembre;2023;Mercadona;peix;Corbina;1200;1;9,54;0;9,54;2869;;
433;16/11/2023;noviembre;2023;Dia;begudes;Cocacola 0 ll.;0;12;0,82;0,72;9,12;2872;;
434;16/11/2023;noviembre;2023;Dia;congelats;Pizza;0;2;3,79;0;7,58;2872;;rebost
435;16/11/2023;noviembre;2023;Dia;extres;Pipes Tijuana;0;1;1,79;0;1,79;2872;;
436;16/11/2023;noviembre;2023;Dia;lactics;Llet 1,5l;0;6;1,78;1,55;9,13;2872;;rebost
437;16/11/2023;noviembre;2023;Dia;begudes;Capsula CafŠ;0;1;3,89;0;3,89;2872;;
438;16/11/2023;noviembre;2023;Dia;fruita;Poma;0;1;1,39;0;1,39;2872;;
439;16/11/2023;noviembre;2023;Dia;pa;Hojaldre;0;1;1,25;0;1,25;2872;;
440;16/11/2023;noviembre;2023;Dia;lactics;Formatge tall;burrata;1;2,49;0,75;1,74;2872;;
441;16/11/2023;noviembre;2023;Dia;verdura;Espinacs;0;1;1,19;0,34;0,85;2872;;
442;16/11/2023;noviembre;2023;Dia;fruita;Pl…tan;645;1;0,96;0;0,96;2872;;
443;16/11/2023;noviembre;2023;Dia;b…sics;Pasta;tortellini;1;2,79;0,71;2,08;2872;;
444;16/11/2023;noviembre;2023;Dia;carn;Pollastre sencer;0;1;7;1,41;5,59;2872;;
445;16/11/2023;noviembre;2023;Dia;carn;Pernil cuit llesq.;0;1;2;0,6;1,4;2872;;
446;05/11/2023;noviembre;2023;Pa i pastisseria;pa;Pa ;0;1;5;0;5;2842;;
447;05/11/2023;noviembre;2023;Altres menjar;verdura;Bolets;0;1;27;0;27;2845;;
448;06/11/2023;noviembre;2023;Can Rinsa;carn;Tot junt;0;1;25,82;0;25,82;2847;;
449;06/11/2023;noviembre;2023;Fruiteria Deepak;verdura;Tot junt;0;1;1,98;0;1,98;;;
450;19/11/2023;noviembre;2023;Dia;pa;Baguet;0;1;0,65;0;0,65;2877;;
451;19/11/2023;noviembre;2023;Dia;verdura;Patata;0;1;3,29;0,8;2,49;2877;;
452;19/11/2023;noviembre;2023;Dia;fruita;Pl…tan;1265;1;1,88;0;1,88;2877;;
453;19/11/2023;noviembre;2023;Dia;lactics;Formatge tall;blau;1;1,85;0,46;1,39;2877;;
454;19/11/2023;noviembre;2023;Dia;carn;Bacon;0;1;1,99;0;1,99;2877;;
455;19/11/2023;noviembre;2023;Dia;extres;Pipes Tijuana;0;1;1,79;0;1,79;2877;;
456;19/11/2023;noviembre;2023;Dia;extres;Patates bossa;0;1;1,29;0;1,29;2877;;
457;20/11/2023;noviembre;2023;Dia;fruita;Orellanes;0;1;2,69;0;2,69;2879;;
458;20/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;0;1;1,39;0,21;1,18;2879;;
459;20/11/2023;noviembre;2023;Dia;xocolata;Xocolata Negra;0;1;1,5;0;1,5;2879;;
460;20/11/2023;noviembre;2023;Dia;fruita;Pl…tan;940;1;1,4;0;1,4;2879;;
461;20/11/2023;noviembre;2023;Dia;pa;Barra 1/4;0;2;0,76;0;1,52;2879;;
462;20/11/2023;noviembre;2023;Dia;verdura;Canonges;0;1;0,73;0;0,73;2879;;
463;20/11/2023;noviembre;2023;Dia;lactics;Iogurt n. Danone;0;1;1,49;0;1,49;2879;;
464;20/11/2023;noviembre;2023;Fruiteria Deepak;verdura;Tot junt;0;1;3,09;0;3,09;2880;;
465;20/11/2023;noviembre;2023;Ous;b…sics;Ous;0;1;18;0;18;2881;;
466;20/11/2023;noviembre;2023;Fruiteria Deepak;verdura;Tot junt;0;1;2,63;0;2,63;2882;;
467;21/11/2023;noviembre;2023;AreaGuissona;oli;Girasol 1L.;0;1;1,39;0;1,39;2887;;
468;21/11/2023;noviembre;2023;AreaGuissona;lactics;Nata liq.;0;1;0,7;0;0,7;2887;;
469;21/11/2023;noviembre;2023;AreaGuissona;lactics;Crema formatge;0;1;1,49;0;1,49;2887;;
470;21/11/2023;noviembre;2023;AreaGuissona;verdura;Cocktel amanida;0;1;0,95;0;0,95;2887;;
471;21/11/2023;noviembre;2023;AreaGuissona;fruita;Coco ratllat;0;1;1,45;0;1,45;2887;;
472;21/11/2023;noviembre;2023;AreaGuissona;xocolata;Xocolata Llet;0;1;1,7;0;1,7;2887;;
473;21/11/2023;noviembre;2023;AreaGuissona;xocolata;Xocolata Llet;0;2;0,95;0;1,9;2887;;
474;21/11/2023;noviembre;2023;AreaGuissona;fruita;D…tils;0;1;1,54;0;1,54;2887;;
475;22/11/2023;noviembre;2023;Dia;fruita;Mandarina;0;1;1,89;0,5;1,39;2890;;
476;22/11/2023;noviembre;2023;Dia;pa;Pa motlle;0;1;1,19;0,2;0,99;2890;;
477;22/11/2023;noviembre;2023;Dia;pa;Baguet;0;1;1,79;0,64;1,15;2890;;
478;22/11/2023;noviembre;2023;Dia;lactics;Iogurt n. Danone;0;1;1,49;0;1,49;2890;;
479;22/11/2023;noviembre;2023;Dia;b…sics;Arr•s;vas;1;1,59;0;1,59;2890;;
480;22/11/2023;noviembre;2023;Dia;carn;Bacon;0;1;1,79;0,4;1,39;2890;;
481;22/11/2023;noviembre;2023;Dia;peix;Cloisses;0;1;1,79;0;1,79;2890;;
482;22/11/2023;noviembre;2023;Dia;fruita;Pl…tan;1014;1;1,51;0;1,51;2890;;
483;26/11/2023;noviembre;2023;Dia;xocolata;Xocolata Negra;0;1;1,25;0;1,25;2896;;
484;26/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;0;2;1,39;0,42;2,36;2896;;
485;26/11/2023;noviembre;2023;Dia;extres;Turr¢;0;1;1,75;0;1,75;2896;;
486;26/11/2023;noviembre;2023;Dia;extres;Bossa compra;0;1;0,17;0;0,17;2896;;
487;26/11/2023;noviembre;2023;Dia;pa;Baguet;0;1;0,65;0;0,65;2896;;
488;26/11/2023;noviembre;2023;Dia;b…sics;Pasta;0;2;1,38;0,69;2,07;2896;;
489;26/11/2023;noviembre;2023;Dia;verdura;Amanida;0;1;1,29;0,45;0,84;2896;;
490;26/11/2023;noviembre;2023;Dia;verdura;Canonges;0;1;1,39;0,45;0,94;2896;;
491;26/11/2023;noviembre;2023;Dia;extres;Patates bossa;0;1;1,29;0;1,29;2896;;
492;26/11/2023;noviembre;2023;Dia;extres;Pipes Tijuana;0;1;1,79;0;1,79;2896;;
493;26/11/2023;noviembre;2023;Pla‡a;verdura;Tot junt;0;1;7,3;0;7,3;2897;;
494;26/11/2023;noviembre;2023;Dia;b…sics;Ous;0;1;2;0;2;2898;;
495;26/11/2023;noviembre;2023;Novavenda;extres;Pipes Tijuana;0;1;2,5;0;2,5;2899;;
496;26/11/2023;noviembre;2023;Novavenda;pa;Baguet;0;1;1,19;0;1,19;2899;;
497;27/11/2023;noviembre;2023;Dia;lactics;Llet 1,5l;0;6;1,78;1,07;9,61;2901;;rebost
498;27/11/2023;noviembre;2023;Dia;xocolata;Xocolata Negra;0;1;1,5;0;1,5;2901;;
499;27/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;0;1;1,39;0,21;1,18;2901;;
500;27/11/2023;noviembre;2023;Dia;fruita;Pl…tan;1050;1;1,56;0;1,56;2901;;
501;27/11/2023;noviembre;2023;Dia;verdura;Espinacs;0;1;0,85;0;0,85;2901;;
502;27/11/2023;noviembre;2023;Dia;pa;Baguet;0;1;0,54;0;0,54;2901;;
503;27/11/2023;noviembre;2023;Dia;carn;Pit pollastre;0;1;1,64;0;1,64;2901;;
504;27/11/2023;noviembre;2023;Dia;lactics;Formatge Llesq.;0;1;1,69;0;1,69;2901;;
505;28/11/2023;noviembre;2023;Dia;pa;Baguet;0;1;0,54;0;0,54;2903;;
506;28/11/2023;noviembre;2023;Dia;lactics;Mantequilla;0;1;2,15;0;2,15;2903;;
507;28/11/2023;noviembre;2023;Dia;extres;Pipes Tijuana;0;1;1,79;0;1,79;2903;;
508;28/11/2023;noviembre;2023;Dia;xocolata;Xocolata Llet;0;2;1,39;0,42;2,36;2903;;
509;28/11/2023;noviembre;2023;Dia;lactics;Danacol;x12;1;5,21;0;5,21;2903;;
510;28/11/2023;noviembre;2023;Dia;lactics;Iogurt n. Danone;0;1;1;0;1;2903;;
511;01/12/2023;diciembre;2023;LIDL;llaunes;Cigrons;0;1;0,67;0;0,67;2913;;
512;01/12/2023;diciembre;2023;LIDL;llaunes;tomate freg.;0;1;0,79;0;0,79;2913;;
513;01/12/2023;diciembre;2023;LIDL;lactics;Iogurt n. Danone;x8;1;1,39;0;1,39;2913;;
514;01/12/2023;diciembre;2023;LIDL;begudes;T‚ jengibre;0;1;1,59;0;1,59;2913;;
515;01/12/2023;diciembre;2023;LIDL;neteja;Rentaplats;0;2;0,89;0;1,78;2913;;
516;01/12/2023;diciembre;2023;LIDL;extres;Altres extres;flor;1;1,99;0;1,99;2913;;
517;01/12/2023;diciembre;2023;LIDL;xocolata;Xocolata Llet;0;6;1,38;0,04;8,24;2913;;
518;01/12/2023;diciembre;2023;LIDL;b…sics;Pasta;tortellini;1;1,69;0;1,69;2913;;
519;01/12/2023;diciembre;2023;LIDL;lactics;Formatge Llesq.;0;1;1,49;0;1,49;2913;;
520;01/12/2023;diciembre;2023;LIDL;carn;Mortadela ;0;1;1,75;0;1,75;2913;;
521;01/12/2023;diciembre;2023;LIDL;lactics;Nata liq.;x3;1;1,69;0;1,69;2913;;
522;01/12/2023;diciembre;2023;LIDL;congelats;Pizza;0;2;3,99;0;7,98;2913;;
523;01/12/2023;diciembre;2023;LIDL;carn;Hamburguesa;0;1;2,29;0,69;1,6;2913;;
524;01/12/2023;diciembre;2023;LIDL;verdura;Amanida;0;1;3,18;0,97;2,21;2913;;
525;01/12/2023;diciembre;2023;LIDL;peix;Sushi;0;1;6,99;0;6,99;2913;;
526;01/12/2023;diciembre;2023;LIDL;verdura;Tom…quet;cherry;1;3,28;0;3,28;2913;;
527;01/12/2023;diciembre;2023;LIDL;pa;Hojaldre;0;1;1,25;0;1,25;2913;;
